#{"t_start": 1784477804.0824566, "env_id": "None"}
r,l,t
9.0,11,1047.224258
7.8,23,1047.299271
9.0,11,1047.337779
9.1,10,1047.370283
8.7,14,1047.415291
8.5,16,1047.462799
8.7,14,1047.506807
7.6,25,1047.593822
9.1,10,1047.627328
8.5,16,1047.677837
8.5,16,1047.727845
7.9,22,1047.801358
9.7,4,1047.81236
8.4,17,1047.863869
8.8,13,1047.905876
9.4,7,1047.93038
7.9,22,1048.347953
9.4,7,1048.373957
8.3,18,1048.430967
8.4,17,1048.490978
8.7,14,1048.536986
9.1,10,1048.570492
7.6,25,1048.653006
9.7,4,1048.667508
8.2,19,1048.720017
8.9,12,1048.756024
8.4,17,1048.812033
8.9,12,1048.84954
8.4,17,1048.90655
8.5,16,1048.96156
8.5,16,1049.014568
8.8,13,1049.050074
9.3,8,1049.072578
7.7,24,1049.473148
8.7,14,1049.512655
9.5,6,1049.530159
9.2,9,1049.561163
7.7,24,1049.633676
7.8,23,1049.71019
8.4,17,1049.762199
9.8,3,1049.7707
9.4,7,1049.792204
9.2,9,1049.824209
7.5,26,1049.911224
9.1,10,1049.942729
9.8,3,1049.951231
9.6,5,1049.965234
8.7,14,1050.003741
9.1,10,1050.031745
8.1,20,1050.090255
8.9,12,1050.132763
6.9,32,1050.238282
8.9,12,1050.612846
-6.0,60,1050.80338
9.3,8,1050.831384
9.2,9,1050.863889
9.2,9,1050.895895
9.8,3,1050.905398
9.7,4,1050.916899
9.0,11,1050.954405
7.5,26,1051.044421
-6.0,60,1051.230453
7.1,30,1051.32847
8.2,19,1051.390481
7.2,29,1051.799235
9.1,10,1051.82674
-10.5,60,1052.010772
-6.0,60,1052.202305
8.4,17,1052.268316
8.8,13,1052.318825
9.2,9,1052.352331
9.0,11,1052.391338
7.8,23,1052.465351
9.6,5,1052.482854
9.3,8,1052.510358
9.0,11,1052.544864
9.1,10,1052.886924
9.5,6,1052.903426
7.9,22,1052.971938
9.5,6,1052.988441
8.0,21,1053.054953
9.1,10,1053.086458
9.4,7,1053.108462
8.2,19,1053.169473
7.8,23,1053.244486
8.5,16,1053.294995
8.4,17,1053.350504
7.8,23,1053.427017
7.6,25,1053.503531
9.1,10,1053.533536
8.7,14,1053.572043
8.5,16,1053.61605
7.7,24,1054.004618
9.2,9,1054.029622
8.9,12,1054.067128
8.8,13,1054.110136
8.2,19,1054.166146
9.6,5,1054.180148
9.9,2,1054.185649
9.3,8,1054.208153
9.5,6,1054.225656
8.7,14,1054.270164
-6.0,60,1054.461697
7.7,24,1054.53421
9.1,10,1054.561714
8.1,20,1054.617224
8.3,18,1054.671233
9.0,11,1054.705739
9.5,6,1054.723743
8.7,14,1055.082305
9.1,10,1055.11131
7.4,27,1055.188323
9.0,11,1055.220329
8.0,21,1055.285841
8.5,16,1055.336349
8.2,19,1055.39786
8.9,12,1055.435366
9.1,10,1055.466872
8.7,14,1055.511879
7.8,23,1055.581892
7.9,22,1055.647403
9.8,3,1055.656404
9.8,3,1055.666906
8.7,14,1055.711914
8.1,20,1055.778426
8.2,19,1055.86444
8.8,13,1056.221002
8.6,15,1056.267511
7.8,23,1056.338023
7.0,31,1056.430539
9.4,7,1056.453043
9.4,7,1056.475047
8.4,17,1056.528556
8.8,13,1056.564562
7.5,26,1056.637075
9.1,10,1056.665079
8.6,15,1056.706587
9.7,4,1056.718089
9.2,9,1056.743593
9.9,2,1056.749094
9.6,5,1056.763097
8.3,18,1056.822607
8.6,15,1056.865114
9.1,10,1056.894119
9.6,5,1056.908122
9.7,4,1056.920123
9.3,8,1056.948628
9.1,10,1057.297689
9.1,10,1057.326194
8.8,13,1057.363201
8.7,14,1057.402207
8.6,15,1057.443714
8.3,18,1057.493723
8.3,18,1057.544232
8.0,21,1057.607743
9.9,2,1057.613744
9.5,6,1057.630247
8.0,21,1057.688257
9.9,2,1057.694258
9.7,4,1057.70526
8.9,12,1057.739266
6.6,26,1057.81828
9.7,4,1057.832782
9.9,2,1057.839783
9.1,10,1057.868288
8.4,17,1057.915797
8.8,13,1057.951803
8.8,13,1057.988309
8.1,20,1058.351372
8.3,18,1058.406381
8.9,12,1058.439888
9.6,5,1058.45389
8.1,20,1058.5154
9.3,8,1058.538905
9.7,4,1058.549906
8.5,16,1058.594414
9.4,7,1058.613918
8.7,14,1058.652925
9.4,7,1058.672428
8.3,18,1058.723437
9.7,4,1058.734939
9.5,6,1058.751441
8.4,17,1058.80245
9.0,11,1058.832956
9.7,4,1058.844458
7.7,24,1058.911969
8.0,21,1058.96998
9.8,3,1058.978981
9.4,7,1058.998484
8.2,19,1059.054994
8.4,17,1059.413056
8.6,15,1059.455064
9.0,11,1059.485569
7.8,23,1059.55108
9.6,5,1059.564583
8.4,17,1059.612091
8.5,16,1059.658099
7.5,26,1059.731611
8.5,16,1059.776119
8.3,18,1059.826128
8.9,12,1059.859634
7.9,22,1059.920645
8.6,15,1059.962652
8.8,13,1059.999658
8.1,20,1060.055168
8.2,19,1060.41473
8.2,19,1060.46974
9.5,6,1060.486743
8.1,20,1060.546753
9.0,11,1060.577258
7.8,23,1060.64127
8.9,12,1060.674775
8.0,21,1060.733786
8.4,17,1060.782294
9.3,8,1060.804298
9.5,6,1060.822301
9.0,11,1060.854306
9.8,3,1060.862808
8.1,20,1060.920318
7.7,24,1060.998832
9.7,4,1061.010334
8.1,20,1061.065843
8.9,12,1061.10385
8.0,21,1061.487416
9.5,6,1061.50842
9.8,3,1061.517421
9.2,9,1061.542926
7.9,22,1061.603937
9.5,6,1061.62144
8.3,18,1061.671948
8.4,17,1061.718956
9.7,4,1061.729959
7.7,24,1061.796971
8.9,12,1061.830476
8.7,14,1061.869483
9.7,4,1061.881485
8.6,15,1061.929493
8.5,16,1061.974001
10.0,1,1061.977001
9.2,9,1062.002006
9.4,7,1062.021509
8.3,18,1062.071518
7.5,26,1062.14403
9.1,10,1062.172535
8.8,13,1062.520596
8.5,16,1062.570605
8.4,17,1062.621614
8.0,21,1062.683124
10.0,1,1062.686125
8.1,20,1062.741634
8.3,18,1062.791643
7.9,22,1062.852653
10.0,1,1062.855654
6.8,33,1062.94767
8.4,17,1062.995678
8.3,18,1063.046187
8.1,20,1063.101697
9.4,7,1063.1212
8.0,21,1063.18021
8.9,12,1063.213216
8.4,17,1063.567777
9.2,9,1063.592782
10.0,1,1063.595782
8.7,14,1063.634789
9.0,11,1063.665794
10.0,1,1063.668295
9.9,2,1063.674296
9.6,5,1063.688298
9.7,4,1063.6993
6.1,40,1063.810319
9.2,9,1063.835824
8.7,14,1063.879331
9.7,4,1063.890333
7.8,23,1063.955344
8.7,14,1063.996852
9.3,8,1064.019356
8.3,18,1064.069364
8.5,16,1064.140377
7.7,24,1064.206888
9.5,6,1064.223891
9.7,4,1064.234893
9.2,9,1064.260398
7.8,23,1064.631962
10.0,1,1064.634963
8.1,20,1064.690972
9.5,6,1064.707475
7.9,22,1064.768486
8.9,12,1064.807993
7.4,27,1064.885506
8.9,12,1064.922513
9.7,4,1064.935515
9.2,9,1064.96302
9.4,7,1064.982523
8.9,12,1065.016029
8.1,20,1065.071538
8.7,14,1065.110545
8.9,12,1065.144051
9.2,9,1065.169555
-6.0,60,1065.660141
8.1,20,1065.71765
9.1,10,1065.745656
9.7,4,1065.756657
8.7,14,1065.796664
7.9,22,1065.859175
8.0,21,1065.917685
8.1,20,1065.974195
8.5,16,1066.019203
9.6,5,1066.033205
8.3,18,1066.086715
8.9,12,1066.120221
9.3,8,1066.142724
9.3,8,1066.164728
9.3,8,1066.187232
9.0,11,1066.220738
9.2,9,1066.248743
9.4,7,1066.268246
8.0,21,1066.326756
9.7,4,1066.337758
9.4,7,1066.357762
8.9,12,1066.720825
9.0,11,1066.759331
8.2,19,1066.817341
9.4,7,1066.837345
8.1,20,1066.892854
9.1,10,1066.92536
8.4,17,1066.98387
7.7,24,1067.064884
9.3,8,1067.092389
9.0,11,1067.128395
9.6,5,1067.146398
8.5,16,1067.201408
10.0,1,1067.204408
10.0,1,1067.207909
8.8,13,1067.252417
8.2,19,1067.320429
9.5,6,1067.341933
9.4,7,1067.366937
8.3,18,1067.428447
9.7,4,1067.44145
8.8,13,1067.488458
8.2,19,1067.548469
9.4,7,1067.90653
8.0,21,1067.971042
9.5,6,1067.990045
9.9,2,1067.996546
8.6,15,1068.045555
8.0,21,1068.118567
7.5,26,1068.210583
9.2,9,1068.240088
8.7,14,1068.278595
8.7,14,1068.317102
9.2,9,1068.345607
8.8,13,1068.381613
8.1,20,1068.443624
9.7,4,1068.457626
9.1,10,1068.487131
9.2,9,1068.512136
9.2,9,1068.53714
9.3,8,1068.559644
8.2,19,1068.622155
8.3,18,1068.685666
8.2,19,1069.081734
7.7,24,1069.165249
9.8,3,1069.175251
8.5,16,1069.219258
8.1,20,1069.28777
9.2,9,1069.315275
9.7,4,1069.326277
9.1,10,1069.354282
9.2,9,1069.379786
9.0,11,1069.416292
8.5,16,1069.468801
8.1,20,1069.524811
8.5,16,1069.57432
8.7,14,1069.621828
8.8,13,1069.666836
9.0,11,1069.704842
7.7,24,1069.772854
7.6,25,1070.191427
9.1,10,1070.223933
7.7,24,1070.308947
9.7,4,1070.32345
9.1,10,1070.357456
9.0,11,1070.395962
8.9,12,1070.43697
8.5,16,1070.489979
9.4,7,1070.514983
9.5,6,1070.536987
8.1,20,1070.595997
9.0,11,1070.634504
8.0,21,1070.709017
8.6,15,1070.758525
9.2,9,1070.78753
7.7,24,1070.861543
9.1,10,1070.893549
9.2,9,1070.925054
7.8,23,1070.999067
8.7,14,1071.381634
8.2,19,1071.445645
9.0,11,1071.481651
8.5,16,1071.537661
8.9,12,1071.570666
8.4,17,1071.623676
7.7,24,1071.690687
8.0,21,1071.753198
8.4,17,1071.800206
8.7,14,1071.842714
8.0,21,1071.912726
9.0,11,1071.948732
8.2,19,1072.009243
9.5,6,1072.026245
8.2,19,1072.079254
8.5,16,1072.127763
8.5,16,1072.491326
9.4,7,1072.51533
9.6,5,1072.530833
8.3,18,1072.585843
8.3,18,1072.637352
9.2,9,1072.661856
-48.3,60,1072.833386
8.2,19,1072.894396
8.5,16,1072.97341
8.0,21,1073.040921
9.7,4,1073.053424
7.9,22,1073.119935
9.7,4,1073.131438
7.8,23,1073.20195
9.1,10,1073.233455
8.7,14,1073.589017
9.1,10,1073.617522
8.8,13,1073.657528
9.3,8,1073.682533
8.9,12,1073.72054
8.0,21,1073.78155
8.6,15,1073.825058
7.6,25,1073.906572
9.4,7,1073.929076
7.9,22,1073.998588
7.6,25,1074.076601
8.7,14,1074.118109
8.5,16,1074.163616
8.0,21,1074.230628
10.0,1,1074.234128
8.7,14,1074.280637
8.7,14,1074.326645
9.1,10,1074.35915
8.7,14,1074.718713
9.1,10,1074.748218
8.7,14,1074.787225
9.3,8,1074.809228
8.0,21,1074.87524
8.6,15,1074.922248
9.5,6,1074.940751
9.0,11,1074.973257
8.1,20,1075.029267
8.6,15,1075.071274
7.5,26,1075.147287
8.7,14,1075.193295
8.2,19,1075.253806
8.5,16,1075.304314
9.1,10,1075.33732
8.3,18,1075.39133
8.7,14,1075.436837
8.3,18,1075.805401
8.8,13,1075.843408
7.8,23,1075.91442
8.4,17,1075.96893
8.8,13,1076.007936
9.2,9,1076.035941
9.8,3,1076.045943
9.7,4,1076.058445
10.0,1,1076.061445
9.4,7,1076.082949
8.2,19,1076.136459
7.8,23,1076.213972
8.3,18,1076.272482
9.0,11,1076.302988
8.0,21,1076.368499
8.6,15,1076.418008
8.3,18,1076.474517
7.7,24,1076.54753
9.2,9,1076.573035
9.0,11,1076.919595
8.2,19,1076.972104
8.7,14,1077.01061
7.8,23,1077.078122
9.4,7,1077.097625
8.6,15,1077.139132
9.5,6,1077.155636
7.7,24,1077.224148
8.7,14,1077.263654
8.1,20,1077.319164
9.8,3,1077.327666
7.8,23,1077.391176
10.0,1,1077.394177
9.8,3,1077.402678
9.5,6,1077.419182
9.9,2,1077.425183
8.2,19,1077.484193
9.7,4,1077.495194
9.8,3,1077.503696
7.5,26,1077.575709
9.5,6,1077.592712
8.8,13,1077.942272
6.1,22,1078.003283
9.7,4,1078.015285
4.4,39,1078.136807
9.2,9,1078.16181
4.8,53,1078.321338
9.2,9,1078.349343
8.9,12,1078.38785
7.8,23,1078.453361
7.8,23,1078.518372
7.6,25,1078.587884
9.6,5,1078.601887
9.3,8,1078.62389
7.2,29,1079.015459
8.9,12,1079.048964
9.5,6,1079.065467
9.4,7,1079.08497
8.2,19,1079.13798
8.6,15,1079.179487
7.2,29,1079.260001
8.9,12,1079.293006
8.9,12,1079.326512
8.6,15,1079.37102
9.4,7,1079.393024
9.3,8,1079.418528
8.8,13,1079.455035
7.9,22,1079.515545
7.8,23,1079.580556
8.6,15,1079.622564
8.2,19,1079.675073
9.8,3,1079.683574
8.8,13,1080.025134
9.1,10,1080.056639
8.5,16,1080.101647
9.8,3,1080.110148
8.2,19,1080.162657
8.2,19,1080.215167
8.8,13,1080.251173
9.8,3,1080.259674
8.1,20,1080.317684
8.7,14,1080.361192
8.2,19,1080.413701
8.1,20,1080.472711
8.4,17,1080.52172
9.9,2,1080.528221
8.5,16,1080.575729
7.9,22,1080.63724
8.4,17,1080.689749
9.5,6,1080.708752
8.7,14,1080.748759
9.8,3,1080.758261
8.2,19,1081.125825
7.5,26,1081.199337
7.9,22,1081.260848
8.5,16,1081.305356
8.8,13,1081.341862
8.1,20,1081.425877
8.5,16,1081.470385
8.6,15,1081.512392
8.1,20,1081.567401
8.0,21,1081.630912
9.3,8,1081.653416
9.6,5,1081.667419
8.9,12,1081.700925
9.9,2,1081.706425
9.2,9,1081.73143
8.0,21,1081.78994
7.7,24,1082.166005
7.7,24,1082.233017
8.2,19,1082.287526
8.9,12,1082.323532
9.4,7,1082.343036
9.3,8,1082.36554
9.9,2,1082.371041
10.0,1,1082.374041
9.0,11,1082.405047
8.4,17,1082.454555
9.4,7,1082.474059
9.6,5,1082.488061
9.2,9,1082.513565
8.8,13,1082.553073
9.6,5,1082.572576
9.4,7,1082.59808
8.3,18,1082.64809
9.7,4,1082.659591
8.8,13,1082.696097
9.7,4,1082.707099
8.4,17,1082.760608
8.9,12,1082.795615
8.0,21,1082.855125
9.6,5,1082.869127
7.8,23,1083.255194
9.1,10,1083.282699
8.9,12,1083.316205
8.2,19,1083.368714
7.6,25,1083.438226
9.3,8,1083.46023
9.2,9,1083.486234
9.1,10,1083.513739
8.1,20,1083.569249
8.0,21,1083.627759
9.0,11,1083.658264
8.9,12,1083.69177
7.9,22,1083.75228
7.4,27,1083.827294
8.7,14,1083.866301
8.9,12,1083.899806
8.6,15,1084.250867
9.1,10,1084.278372
8.6,15,1084.320379
8.4,17,1084.369388
7.8,23,1084.432899
9.5,6,1084.449902
8.3,18,1084.50091
9.0,11,1084.533416
8.8,13,1084.574924
8.9,12,1084.610429
9.8,3,1084.618931
9.1,10,1084.646936
8.4,17,1084.693944
9.7,4,1084.705446
9.3,8,1084.72745
9.7,4,1084.738452
8.2,19,1084.791461
9.2,9,1084.817966
8.7,14,1084.856972
8.2,19,1084.915482
8.0,21,1085.281546
7.6,25,1085.351058
8.3,18,1085.401067
8.9,12,1085.434572
8.5,16,1085.47908
7.8,23,1085.542591
7.7,24,1085.609603
8.3,18,1085.664613
7.8,23,1085.733624
9.1,10,1085.762129
9.8,3,1085.770631
7.7,24,1085.842643
8.0,21,1085.901654
9.5,6,1085.923157
8.8,13,1085.963664
8.6,15,1086.312225
9.1,10,1086.34023
7.9,22,1086.40124
9.0,11,1086.431746
9.8,3,1086.440247
7.9,22,1086.501258
8.7,14,1086.540264
7.8,23,1086.604776
7.8,23,1086.673288
9.3,8,1086.698292
9.2,9,1086.725796
8.6,15,1086.771305
7.7,24,1086.838316
8.1,20,1086.893826
7.9,22,1086.971839
8.3,18,1087.03235
9.2,9,1087.389412
9.2,9,1087.421917
8.4,17,1087.472426
9.1,10,1087.504932
9.2,9,1087.535937
9.0,11,1087.566442
9.4,7,1087.585946
10.0,1,1087.588946
9.0,11,1087.622452
8.3,18,1087.679962
7.8,23,1087.761976
8.5,16,1087.813485
7.7,24,1087.891499
9.6,5,1087.908502
8.7,14,1087.948509
8.1,20,1088.004018
9.4,7,1088.027523
8.4,17,1088.085032
8.0,21,1088.156545
10.0,1,1088.160045
8.8,13,1088.202053
8.3,18,1088.601622
8.5,16,1088.657632
8.1,20,1088.713641
9.6,5,1088.729144
9.9,2,1088.736145
7.7,24,1088.81716
9.7,4,1088.830662
7.6,25,1088.914676
9.1,10,1088.950683
9.0,11,1088.982188
8.7,14,1089.020695
8.9,12,1089.054201
8.8,13,1089.097708
8.0,21,1089.159719
8.2,19,1089.217729
8.7,14,1089.259236
7.9,22,1089.333249
8.8,13,1089.715315
8.6,15,1089.765824
8.4,17,1089.823834
9.1,10,1089.85984
8.1,20,1089.950856
8.4,17,1090.005866
8.1,20,1090.077878
8.8,13,1090.126387
7.7,24,1090.198899
9.5,6,1090.216402
9.0,11,1090.255909
7.3,28,1090.349926
9.4,7,1090.371929
9.7,4,1090.384432
9.8,3,1090.395433
8.2,19,1090.458944
8.6,15,1090.507453
8.9,12,1090.54696
8.9,12,1090.911024
9.8,3,1090.922025
9.8,3,1090.931527
8.3,18,1090.996039
8.4,17,1091.050548
8.7,14,1091.089554
9.0,11,1091.12706
8.0,21,1091.195072
8.8,13,1091.236079
8.2,19,1091.293589
9.4,7,1091.316093
8.5,16,1091.364602
8.3,18,1091.41461
8.4,17,1091.461618
9.6,5,1091.475621
8.5,16,1091.520129
7.9,22,1091.582139
8.2,19,1091.638149
9.5,6,1091.658653
8.6,15,1092.042719
8.7,14,1092.092728
8.8,13,1092.134735
9.2,9,1092.166741
8.0,21,1092.237253
8.7,14,1092.285761
8.6,15,1092.33627
9.0,11,1092.373777
8.2,19,1092.438288
8.6,15,1092.487296
9.9,2,1092.494298
9.7,4,1092.5068
8.7,14,1092.548807
8.5,16,1092.598816
9.1,10,1092.632322
8.6,15,1092.675829
7.4,27,1092.754343
9.5,6,1092.775346
8.2,19,1092.834857
9.3,8,1093.176416
7.8,23,1093.242928
9.1,10,1093.275933
8.6,15,1093.319441
9.1,10,1093.346946
9.4,7,1093.367949
8.0,21,1093.435461
8.9,12,1093.475468
9.1,10,1093.505973
7.7,24,1093.582486
8.9,12,1093.619993
9.4,7,1093.639997
7.5,26,1093.722511
9.3,8,1093.748015
9.0,11,1093.781021
9.3,8,1093.806025
8.9,12,1093.839031
9.7,4,1093.850533
9.7,4,1093.862035
9.8,3,1093.873037
8.0,21,1093.934547
9.0,11,1094.281608
8.0,21,1094.339618
7.7,24,1094.41163
8.3,18,1094.461639
9.1,10,1094.491144
7.7,24,1094.570158
-6.0,60,1094.751689
10.0,1,1094.75669
8.3,18,1094.8132
8.4,17,1094.866709
9.0,11,1094.899215
9.9,2,1094.904716
9.8,3,1094.913718
9.2,9,1094.941723
9.4,7,1094.965727
8.9,12,1095.003233
9.0,11,1095.035739
8.0,21,1095.417805
8.5,16,1095.467814
8.8,13,1095.509321
9.6,5,1095.524823
8.6,15,1095.572332
9.8,3,1095.582334
9.6,5,1095.597836
8.4,17,1095.653346
9.2,9,1095.681851
8.3,18,1095.740861
7.6,25,1095.821375
8.8,13,1095.862382
8.3,18,1095.917392
8.9,12,1095.950898
9.7,4,1095.9619
9.8,3,1095.970901
-6.0,60,1096.159434
8.9,12,1096.516496
8.2,19,1096.577006
9.5,6,1096.59701
8.4,17,1096.650519
8.6,15,1096.696027
9.1,10,1096.727532
8.8,13,1096.768039
9.3,8,1096.793544
8.2,19,1096.854054
9.9,2,1096.860555
8.2,19,1096.919566
8.0,21,1096.982077
9.5,6,1097.00058
9.5,6,1097.019084
8.9,12,1097.05809
8.1,20,1097.122101
8.0,21,1097.186612
8.8,13,1097.222618
9.0,11,1097.259125
7.3,28,1097.653693
9.9,2,1097.659194
9.0,11,1097.6917
10.0,1,1097.6947
9.5,6,1097.711203
8.5,16,1097.755711
7.4,27,1097.830724
9.5,6,1097.847727
8.8,13,1097.883733
7.5,26,1097.957746
7.5,26,1098.032259
8.3,18,1098.082268
8.3,18,1098.132276
8.4,17,1098.179284
9.1,10,1098.207289
7.8,23,1098.273301
8.0,21,1098.67537
9.6,5,1098.689873
6.4,19,1098.742382
8.4,17,1098.78939
7.2,29,1098.870404
8.6,15,1098.911911
9.1,10,1098.939916
8.2,19,1098.992425
8.7,14,1099.031432
8.1,20,1099.086942
-6.9,60,1099.260972
9.5,6,1099.279975
8.9,12,1099.313481
7.6,25,1099.703049
8.2,19,1099.756558
8.6,15,1099.798065
9.7,4,1099.809067
8.5,16,1099.853575
8.4,17,1099.901083
8.9,12,1099.934589
9.9,2,1099.94009
8.6,15,1099.981597
9.3,8,1100.003601
9.5,6,1100.021104
9.8,3,1100.029606
9.5,6,1100.047108
8.7,14,1100.085615
8.3,18,1100.135624
9.2,9,1100.160628
9.1,10,1100.190133
9.5,6,1100.207636
7.8,23,1100.271147
9.2,9,1100.296152
9.5,6,1100.313155
8.7,14,1100.352161
9.8,3,1100.360663
8.2,19,1100.414173
9.7,4,1100.734228
7.7,24,1100.801239
9.5,6,1100.818242
6.1,40,1100.929261
9.3,8,1100.951265
8.4,17,1100.998273
8.5,16,1101.042781
9.4,7,1101.062785
5.7,44,1101.184806
9.8,3,1101.193308
9.7,4,1101.204309
8.4,17,1101.251818
7.6,25,1101.32133
9.5,6,1101.338333
8.6,15,1101.37984
7.6,25,1101.758405
8.4,17,1101.805914
6.5,36,1101.905431
9.8,3,1101.913933
8.1,20,1101.971442
8.6,15,1102.021951
9.7,4,1102.032953
8.4,17,1102.080462
8.8,13,1102.116968
8.4,17,1102.164976
6.3,38,1102.275995
8.4,17,1102.322503
9.1,10,1102.351008
8.1,20,1102.410018
8.5,16,1102.456027
8.8,13,1102.799086
8.5,16,1102.847095
8.8,13,1102.885101
7.8,23,1102.954113
8.4,17,1103.001121
9.0,11,1103.031626
8.7,14,1103.075634
7.9,22,1103.137145
7.8,23,1103.201156
7.6,25,1103.270668
9.2,9,1103.295672
9.0,11,1103.326678
8.8,13,1103.363184
8.3,18,1103.415193
7.4,27,1103.493707
7.5,26,1103.874773
8.8,13,1103.91678
9.0,11,1103.947285
8.5,16,1103.992293
5.8,43,1104.112314
9.2,9,1104.139319
8.8,13,1104.182827
8.0,21,1104.242837
8.0,21,1104.301347
7.0,31,1104.387862
8.9,12,1104.424868
8.6,15,1104.466376
7.3,28,1104.544889
9.4,7,1104.567393
7.8,23,1104.941458
10.0,1,1104.944959
8.6,15,1104.986466
8.1,20,1105.041975
9.3,8,1105.064479
8.7,14,1105.103486
9.9,2,1105.108987
9.3,8,1105.130991
9.7,4,1105.142493
9.3,8,1105.165497
9.1,10,1105.193502
7.3,28,1105.271515
8.7,14,1105.310022
9.7,4,1105.321524
8.9,12,1105.35503
9.7,4,1105.366031
7.6,25,1105.435544
8.6,15,1105.477051
7.7,24,1105.544062
9.3,8,1105.566566
7.4,27,1105.946632
7.7,24,1106.013144
9.0,11,1106.044149
8.4,17,1106.093658
9.5,6,1106.112161
9.7,4,1106.125663
8.6,15,1106.170171
9.5,6,1106.187174
7.9,22,1106.247684
7.9,22,1106.309196
9.0,11,1106.341201
4.3,49,1106.477224
8.7,14,1106.548737
9.6,5,1106.56424
8.5,16,1106.609247
6.2,39,1107.034321
7.1,30,1107.121336
8.2,19,1107.174345
8.1,20,1107.229855
9.6,5,1107.243858
8.2,19,1107.296366
7.5,26,1107.37288
7.8,23,1107.443392
8.1,20,1107.511904
7.6,25,1107.592417
9.0,11,1107.630924
10.0,1,1107.633925
8.7,14,1107.682433
8.6,15,1107.735943
8.5,16,1108.129011
8.8,13,1108.174519
9.9,2,1108.18102
8.0,21,1108.24003
9.3,8,1108.262534
9.1,10,1108.291539
9.6,5,1108.305542
7.8,23,1108.378554
7.4,27,1108.46707
8.5,16,1108.516578
8.6,15,1108.558085
8.2,19,1108.610595
8.9,12,1108.6441
10.0,1,1108.647601
8.9,12,1108.688608
9.0,11,1108.725115
9.1,10,1108.75712
8.6,15,1108.810129
7.3,28,1109.232203
7.8,23,1109.303715
7.8,23,1109.378228
8.7,14,1109.428237
9.5,6,1109.44774
9.5,6,1109.469244
8.6,15,1109.518252
8.4,17,1109.574262
9.6,5,1109.588765
8.5,16,1109.632772
8.9,12,1109.666778
8.5,16,1109.711286
9.1,10,1109.738791
7.3,28,1109.816804
8.6,15,1109.858311
9.9,2,1109.863812
8.5,16,1109.915321
9.2,9,1109.945326
8.5,16,1109.997835
7.7,24,1110.407407
8.0,21,1110.475919
7.6,25,1110.558933
8.7,14,1110.603441
8.4,17,1110.65645
7.7,24,1110.735464
9.2,9,1110.765469
8.8,13,1110.807476
9.7,4,1110.818978
9.5,6,1110.836481
8.0,21,1110.909494
9.4,7,1110.931998
8.7,14,1110.973005
9.9,2,1110.980006
8.1,20,1111.040517
9.4,7,1111.06002
8.7,14,1111.099527
7.8,23,1111.503097
7.9,22,1111.57811
8.1,20,1111.647622
7.9,22,1111.725135
-6.0,60,1111.931171
9.0,11,1111.965677
8.9,12,1112.004184
9.7,4,1112.018686
7.4,27,1112.112202
9.4,7,1112.137207
8.2,19,1112.205719
-6.0,60,1112.766816
9.5,6,1112.78782
9.1,10,1112.821826
7.1,30,1112.921343
9.2,9,1112.949348
8.8,13,1112.990855
8.3,18,1113.046365
7.6,25,1113.115876
7.3,28,1113.196891
9.2,9,1113.225396
9.4,7,1113.2474
9.2,9,1113.277905
7.0,31,1113.376422
7.5,26,1113.461936
9.2,9,1113.490942
9.0,11,1113.523947
-6.0,60,1114.027035
9.3,8,1114.053039
8.4,17,1114.099547
8.7,14,1114.140054
9.7,4,1114.151556
9.5,6,1114.168559
8.5,16,1114.213567
8.6,15,1114.256575
8.3,18,1114.306583
9.7,4,1114.317585
8.6,15,1114.360593
9.0,11,1114.395599
8.9,12,1114.434105
7.7,24,1114.508618
9.2,9,1114.53665
9.0,11,1114.57613
8.9,12,1114.613137
9.5,6,1114.949195
5.9,42,1115.071216
-6.0,60,1115.252748
9.2,9,1115.281253
8.2,19,1115.335762
9.9,2,1115.341763
-6.0,60,1115.548799
8.4,17,1115.602308
9.0,11,1115.634814
8.6,15,1115.678822
8.5,16,1115.723829
8.6,15,1116.081391
8.9,12,1116.118398
9.0,11,1116.153404
9.0,11,1116.18991
8.5,16,1116.240419
8.3,18,1116.296428
9.1,10,1116.326934
8.1,20,1116.386444
8.7,14,1116.430452
8.6,15,1116.48046
9.6,5,1116.496463
9.4,7,1116.521968
8.4,17,1116.574976
9.1,10,1116.606482
6.9,32,1116.700999
9.8,3,1116.711
9.8,3,1116.722002
8.1,20,1116.785014
8.1,20,1117.164579
9.3,8,1117.190584
9.4,7,1117.213088
9.5,6,1117.232091
8.5,16,1117.2836
8.1,20,1117.34511
7.7,24,1117.415123
7.9,22,1117.481634
8.4,17,1117.534143
8.8,13,1117.57165
8.1,20,1117.638162
8.3,18,1117.68917
9.2,9,1117.714175
8.4,17,1117.761183
7.9,22,1117.821693
9.4,7,1117.841197
9.8,3,1117.850198
7.5,26,1118.222763
9.1,10,1118.259269
8.0,21,1118.32278
8.6,15,1118.364287
9.8,3,1118.372789
7.7,24,1118.439301
8.7,14,1118.478307
8.1,20,1118.538818
8.6,15,1118.580325
8.0,21,1118.640336
7.5,26,1118.713348
8.1,20,1118.772858
7.5,17,1118.822367
9.4,7,1118.842371
8.6,15,1118.885878
9.4,7,1118.905382
8.5,16,1118.949889
7.4,27,1119.340957
9.0,11,1119.371462
9.2,9,1119.396966
8.4,17,1119.447475
8.0,21,1119.505486
7.7,24,1119.571997
9.6,5,1119.585999
7.6,25,1119.656012
9.4,7,1119.678516
9.1,10,1119.70602
8.3,18,1119.755529
